Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-02-17,Sydney,19.4,22.9,3.8,7.4,0,9,17,70,71,1017,1015.4,20.8,22,Yes,Yes
2009-02-18,Sydney,19.4,26.6,24.6,3.2,7.1,19,15,93,62,1010.2,1008.1,20.2,25.7,Yes,Yes
2009-02-19,Sydney,18.9,28.4,1.4,3.6,11.4,19,20,74,60,1008,1005,23.1,27.5,Yes,No
2009-02-20,Sydney,20.3,26.1,0,7.8,9.6,2,19,78,68,1011.6,1010.2,22.4,25.1,No,No
2009-02-21,Sydney,21.9,24.4,0,6.4,0.3,0,11,85,68,1013.3,1013.2,22.5,23.6,No,Yes
2009-02-22,Sydney,20.3,24.9,2.2,2.4,6.3,13,13,70,59,1018.5,1017.6,21.7,24.4,Yes,No
2009-02-23,Sydney,19.6,27,0,4.6,5.3,0,15,78,63,1016.9,1013,22.6,26.5,No,No
2009-02-24,Sydney,19.9,30.5,0.8,5.4,10.7,11,15,82,57,1014.1,1013.2,23,28.2,No,No
2009-02-25,Sydney,21.1,26.4,0,7,7,4,20,83,63,1016.7,1014.6,22,26.1,No,No
2009-02-26,Sydney,19.6,24.6,0,7.6,6.8,11,20,74,58,1020.4,1018.7,20.7,23.6,No,No
2009-02-27,Sydney,17.5,23.5,0,6,5.6,13,11,78,50,1018.2,1015.9,18.9,23.2,No,No
2009-02-28,Sydney,17.5,25.4,0,4.8,5.6,7,20,70,61,1009.5,1006.9,20.7,24.1,No,No
2009-03-01,Sydney,20.5,25.7,0,6.8,10,9,19,70,60,1010.7,1010.8,23.1,24.8,No,No
2009-03-02,Sydney,21.8,25.5,0,6,9,0,17,71,60,1016.6,1015.2,22.8,25.1,No,No
2009-03-03,Sydney,20.8,26.9,0,6.8,6.9,19,20,61,55,1018,1015.2,24.1,25.6,No,No
2009-03-04,Sydney,22.5,25.1,0,7.6,0.5,4,13,73,49,1008,1008.5,24.2,22.9,No,No
2009-03-05,Sydney,16.8,24.6,0,5,11,30,20,39,37,1009.5,1008.6,19.3,24.2,No,No
2009-03-06,Sydney,14.4,23.6,0,7.8,9.8,15,19,67,48,1013.4,1011.4,17.8,22.5,No,No
2009-03-07,Sydney,17.7,26.3,0,4.8,9.2,11,19,77,58,1014.2,1011.8,20.5,25.8,No,No
2009-03-08,Sydney,20.2,25.3,0,5,4.1,11,19,80,77,1017.8,1018.7,22.2,22,No,Yes
2009-03-09,Sydney,18.2,24.5,36.8,2,4.4,6,13,94,69,1022.2,1020.4,19.1,23.6,Yes,No
2009-03-10,Sydney,19.1,24.5,0.6,3.6,6.7,17,20,66,53,1022,1021.3,22.8,24.3,No,No
2009-03-11,Sydney,20.2,23.4,0,6.2,1.8,17,24,59,70,1023.8,1022.7,23.3,22.3,No,Yes
2009-03-12,Sydney,18.2,25.3,1.2,5,9.8,4,22,87,57,1022.9,1020.4,20.3,24.7,Yes,No
2009-03-13,Sydney,19.6,25.5,0,6.4,2.2,7,2,85,76,1018.6,1016.2,21.1,23.9,No,No
2009-03-14,Sydney,19.9,27.2,0,4,6.4,2,20,82,64,1014.7,1010.1,22.3,26.8,No,Yes
2009-03-15,Sydney,19.2,27.4,17,8.4,6.6,6,15,81,61,1010.7,1007.8,21.7,25,Yes,No
2009-03-16,Sydney,16.1,26.8,0.4,6.8,10.8,17,22,42,29,1011.7,1008.2,18.7,26.7,No,No
2009-03-17,Sydney,15.9,25.7,0,6.1,11,20,19,47,48,1013.4,1012.5,18.8,23.9,No,No
2009-03-18,Sydney,17.1,24.5,0,5.4,10.1,11,17,72,52,1019,1016.1,20.1,24.3,No,No
2009-03-19,Sydney,17.5,27.7,0,6,9.7,13,13,76,67,1016.7,1013.7,20.6,24.9,No,No
2009-03-20,Sydney,19.9,26.1,0,6.2,8.6,0,17,80,69,1017.4,1016.6,23.5,25.3,No,No
2009-03-21,Sydney,19.6,25.3,0,6.2,8.7,6,17,83,58,1018.9,1017.2,22.1,24.9,No,No
2009-03-22,Sydney,17.6,26.7,0,5.6,8.4,11,19,82,58,1017.9,1015.1,20.4,25,No,No
2009-03-23,Sydney,19.5,25.7,0.2,8,10.2,7,17,66,61,1017.1,1015.1,23.1,25.6,No,No
2009-03-24,Sydney,20.5,26.1,0,5.8,10.8,6,19,67,59,1017.9,1016.3,23.6,25.9,No,No
2009-03-25,Sydney,20.8,26,0,7,8,4,17,69,60,1019.7,1017.5,23,25.2,No,Yes
2009-03-26,Sydney,20.5,26.6,1.4,5.2,7.6,2,17,72,56,1019.4,1016.7,23.8,25.7,Yes,No
2009-03-27,Sydney,20.6,23.5,0.4,5.8,4.8,17,26,69,59,1023.9,1023.7,22,22.5,No,No
2009-03-28,Sydney,16.4,23.5,0,4.4,10.8,9,17,85,49,1025.4,1023.2,17.9,23,No,No
2009-03-29,Sydney,16.1,24.4,0,6.6,9.4,9,19,77,66,1023.6,1021.7,18.9,23,No,No
2009-03-30,Sydney,18.6,26.2,0,4,6.7,7,22,66,65,1024.1,1022.3,22.9,24.7,No,Yes
2009-03-31,Sydney,19.8,22.5,2.6,6,0,20,26,86,89,1021.8,1020.4,21.1,19.9,Yes,Yes
2009-04-01,Sydney,18.4,24.7,46,5,2.3,28,30,93,73,1021.1,1021,20.5,23.9,Yes,Yes
2009-04-02,Sydney,19.6,24.7,11.4,3.8,2.4,22,17,87,79,1023.3,1021.8,21.9,23.8,Yes,Yes
2009-04-03,Sydney,20.1,25.1,5,2.6,7.9,0,24,92,73,1021.1,1016.9,21.4,24.4,Yes,Yes
2009-04-04,Sydney,18.3,20.8,3,4.2,1.4,24,28,84,58,1017.7,1019.2,18.4,20.1,Yes,No
2009-04-05,Sydney,17.1,22.8,0,5.6,8,9,20,72,67,1020.1,1014.4,19.1,21.5,No,No
2009-04-06,Sydney,17,21.1,0.2,3.4,6.9,30,26,69,59,1020.5,1019.6,19.5,19.4,No,No
2009-04-07,Sydney,16.3,21.3,0.2,5.8,7.7,11,24,67,55,1025.6,1024.4,18.8,20.1,No,No
2009-04-08,Sydney,12.8,22.4,0,5.6,9.3,11,22,66,59,1026.9,1024.9,18.7,21.3,No,No
2009-04-09,Sydney,15.1,23.2,0,2.8,8.4,9,19,72,58,1025.5,1022.3,19.6,21.8,No,No
2009-04-10,Sydney,14.7,22.7,0,4,8.3,15,9,81,65,1023.6,1021,18.4,22.4,No,No
2009-04-11,Sydney,17.4,23.8,0,3.2,0.8,0,9,80,69,1025.4,1023,19.8,23,No,No
2009-04-12,Sydney,18.9,26.1,0.2,0.8,7.417667844522968,11,13,89,72,1023.3,1020.5,20.4,23.4,No,No
2009-04-13,Sydney,20.4,22.6,0,3.6,0.1,15,7,79,84,1022.5,1019.3,21.6,20.9,No,Yes
2009-04-14,Sydney,17.6,26.9,48,5.639160871085806,7.8,19,20,89,70,1015.1,1011.2,19.2,23.1,Yes,No
2009-04-15,Sydney,16.1,29.3,0.2,5,10,11,20,70,25,1011.1,1006.9,20.5,29,No,No
2009-04-16,Sydney,14.9,24.1,0,10,9.8,15,15,43,38,1015.2,1011.7,17.4,22.6,No,No
2009-04-17,Sydney,13.5,24.1,0,4.8,10.3,13,19,56,51,1016.3,1015.9,18.4,22.5,No,No
2009-04-18,Sydney,14.2,22.8,0,5.2,7.9,11,28,66,56,1020,1018.1,18.3,20.9,No,Yes
2009-04-19,Sydney,15.8,22.5,13.4,3.4,8.3,20,17,91,62,1019.9,1017.9,16.1,21.7,Yes,Yes
2009-04-20,Sydney,15.9,21.4,9,7,2.9,26,24,60,59,1020.7,1018.9,19.5,19.7,Yes,No
2009-04-21,Sydney,16.4,22.1,0.6,5.4,5,33,15,59,64,1022.8,1021.3,20.5,20.1,No,Yes
2009-04-22,Sydney,16,22.7,6.8,3.4,7.7,9,17,85,65,1024.3,1022.5,17.2,20.1,Yes,Yes
2009-04-23,Sydney,14.7,21.6,2,4.2,6.3,15,7,87,60,1021.8,1018.2,16.9,20,Yes,No
2009-04-24,Sydney,13.1,24.7,0,2,9,9,11,75,63,1012.7,1006.6,17.4,22.6,No,No
2009-04-25,Sydney,16.3,23.9,0.4,5.4,10.3,11,22,52,40,1004.4,1002.4,19.3,22.2,No,No
2009-04-26,Sydney,16.7,20.2,0,6.8,9.2,20,28,47,29,1003.1,1003.1,17.7,19.5,No,No
2009-04-27,Sydney,11.2,18.7,0,7.2,9.9,28,24,43,26,1013,1012.7,14.1,17.9,No,No
2009-04-28,Sydney,11.8,21.9,0,4,10.5,19,26,54,30,1015.5,1014.9,16.1,20.5,No,No
2009-04-29,Sydney,10.2,17.6,0,4.6,2.4,20,22,59,63,1022.3,1019.5,12.6,16.6,No,Yes
2009-04-30,Sydney,11,17.4,6.2,2.4,2.7,17,4,92,88,1020.5,1020.4,12.8,14.1,Yes,Yes
2009-05-01,Sydney,10.2,22.5,5.6,3,10.3,17,11,76,53,1024.6,1020.9,13,20.7,Yes,No
2009-05-02,Sydney,10.9,22,0,2.2,9.4,22,22,61,56,1025.1,1022.7,14,20.8,No,Yes
2009-05-03,Sydney,11.4,20.5,13,3.6,7,7,6,85,61,1027.8,1025.5,12.8,20.4,Yes,No
2009-05-04,Sydney,12.1,23.3,0,3.2,10,19,15,84,53,1028.5,1025.5,14.5,21.6,No,Yes
2009-05-05,Sydney,14,21,1.2,1.8,4.2,13,19,86,61,1030.7,1028.3,14.7,20.5,Yes,No
2009-05-06,Sydney,12.9,22.9,0.8,3.2,9.7,11,17,92,61,1028.3,1023.7,14.1,20.7,No,No
2009-05-07,Sydney,12,22.7,0,4,10.2,20,17,67,44,1024.3,1021.7,15,21.6,No,No
2009-05-08,Sydney,12.3,20.9,0,2.6,9.5,20,24,71,61,1027.5,1025,14.9,19.6,No,No
2009-05-09,Sydney,11.1,22.8,0,4.4,9.8,19,9,74,46,1024.2,1020.4,13.4,21,No,No
2009-05-10,Sydney,13,20.1,0.8,3.4,3.4,11,17,86,46,1024.6,1023.6,13.9,19.6,No,Yes
2009-05-11,Sydney,11.8,18.9,1.4,3.4,6.4,15,2,74,55,1025.2,1022.4,14.3,17.4,Yes,No
2009-05-12,Sydney,9.6,20.1,0,2.6,5.5,19,11,78,51,1021.6,1018.1,12,18.5,No,No
2009-05-13,Sydney,10.4,21.3,0,1.6,9.7,22,11,80,39,1016.8,1012.8,12.4,20.9,No,No
2009-05-14,Sydney,11.1,21.5,0,2.6,10.1,17,35,50,31,1012.6,1010.6,15.2,20.5,No,No
2009-05-15,Sydney,12.4,21.7,0,6.2,8.7,15,30,58,34,1012.8,1009.7,14.2,21.4,No,No
2009-05-16,Sydney,14.2,21.7,0,5,7.8,24,30,49,38,1008.2,1008.1,18.7,21.7,No,No
2009-05-17,Sydney,11.4,20.7,0,4.8,9.7,15,15,64,40,1018.7,1017.7,13,19.6,No,No
2009-05-18,Sydney,10.5,20.9,0,2.6,5.2,19,17,74,52,1025.7,1023.3,13.2,19.7,No,Yes
2009-05-19,Sydney,13,21.4,2.6,2.4,4.4,15,20,91,53,1024.5,1021.4,14.5,20,Yes,Yes
2009-05-20,Sydney,14.5,21.2,20.2,4.4,3,33,31,68,62,1022.1,1020.1,19.2,20.4,Yes,Yes
2009-05-21,Sydney,14.8,19.7,27.2,1.8,0.2,14.102484472049689,19.47774518967351,53,62,1023.9,1022,19.2,18.7,Yes,Yes
2009-05-22,Sydney,15.6,19.6,4.6,6.6,0,14.102484472049689,19.47774518967351,59,85,1023.6,1020.8,19.1,17.5,Yes,Yes
2009-05-23,Sydney,15.4,20.8,17.6,5,6,14.102484472049689,19.47774518967351,66,80,1023.6,1023.3,19.6,18.1,Yes,Yes
2009-05-24,Sydney,17.4,21.3,1.6,4.4,7.4,14.102484472049689,19.47774518967351,52,48,1026.8,1025.4,19.7,20.7,Yes,No
2009-05-25,Sydney,13.6,20.3,0,3.6,2.2,14.102484472049689,19.47774518967351,82,61,1025.8,1023.2,15.4,19.4,No,No
2009-05-26,Sydney,12.8,23.4,0,0.6,8.4,14.102484472049689,11,89,57,1022.3,1018.9,13.9,21.6,No,No
2009-05-27,Sydney,13.9,16.9,0,3,0.1,15,6,88,86,1020.4,1018.4,15.3,16.3,No,Yes
2009-05-28,Sydney,12,19.2,3.6,0.4,7.7,17,22,92,72,1021.4,1020.2,13.5,17.1,Yes,No
2009-05-29,Sydney,11.4,17.5,0,2.4,6.1,20,26,65,65,1023.3,1022.3,12.4,16.6,No,Yes
2009-05-30,Sydney,9.9,16.5,15,4.6,4,19,13,82,78,1028.2,1027.1,11.7,15.9,Yes,Yes
2009-05-31,Sydney,11.6,18.8,10.6,1.2,2.8,24,24,86,67,1033.3,1031.9,14.5,16.8,Yes,No
2009-06-01,Sydney,13.1,16.8,0.6,3,0,17,2,83,67,1032.9,1030.4,13.3,16.1,No,No
2009-06-02,Sydney,12.5,19.1,0,1.2,3.4,13,15,91,68,1030.1,1027.1,13.7,18.5,No,Yes
2009-06-03,Sydney,13.7,18.5,8,2.8,0.1,6,19,89,87,1025.9,1022.3,16,17.6,Yes,Yes
2009-06-04,Sydney,13.1,17,10.4,0,0.6,15,2,97,86,1020.7,1016.8,13.4,16.8,Yes,No
2009-06-05,Sydney,13.1,18.5,0.6,1,3.5,17,15,93,55,1014.7,1012.4,14.5,18.4,No,No
2009-06-06,Sydney,9.3,19,0,2.2,9.8,17,7,71,45,1014.1,1010.1,11.6,18.7,No,No
2009-06-07,Sydney,10.7,19.8,0.2,3.8,6.6,13,19,80,42,1008.2,1004.8,12.6,18.7,No,No
2009-06-08,Sydney,11.4,19.2,0,3.2,9,13,22,63,34,1009.8,1007.3,13.8,18.6,No,No
2009-06-09,Sydney,10,16.2,0,2.6,6,17,22,62,44,1011.5,1008.3,11.7,15,No,No
2009-06-10,Sydney,9.7,14.2,0,4.4,9.6,35,31,37,32,1012.2,1012.5,10.5,13.6,No,No
2009-06-11,Sydney,6.1,15.8,0,4,9.8,26,22,48,28,1020.9,1018.2,7.9,15.4,No,No
2009-06-12,Sydney,6.2,17.1,0,3,9.4,22,4,67,41,1024.3,1020.2,8.2,17.1,No,No
2009-06-13,Sydney,7.8,18.5,0,2.6,4.6,9,7,70,40,1017.7,1014,9.4,16.8,No,No
2009-06-14,Sydney,9.4,15.6,0,3.4,0.3,6,2,74,61,1014.5,1011.9,11,14.4,No,Yes
2009-06-15,Sydney,8.2,19.8,1.2,0.8,8.6,15,7,79,40,1013.1,1010.6,10.2,18.4,Yes,No
2009-06-16,Sydney,9.2,16.3,0.6,3,0.5,17,19,81,88,1017.9,1020.1,13.1,13.6,No,Yes
2009-06-17,Sydney,10.5,15.6,29.8,0.8,3.3,19,6,92,87,1027.6,1026.5,11.2,14.2,Yes,Yes
2009-06-18,Sydney,10.1,15.4,7.8,1,3.3,11,9,95,85,1030,1028.1,10.7,14.2,Yes,Yes
2009-06-19,Sydney,9.2,18,23.6,1.4,7.2,11,19,95,46,1030.2,1028,10.9,17.8,Yes,No
2009-06-20,Sydney,10.9,16,0.2,3.8,0.6,15,11,95,87,1028,1024.6,11.7,15.5,No,Yes
2009-06-21,Sydney,11.7,19.1,31.8,0.6,1.9,4,11,93,82,1023.9,1020.7,14.1,17.8,Yes,Yes
2009-06-22,Sydney,14.1,21,12.2,1.8,6.7,9,4,96,59,1020.3,1017.7,15.1,20.6,Yes,No
2009-06-23,Sydney,10.1,19.6,0,1.6,9.5,13,11,91,58,1019.9,1016.7,11.2,18.8,No,No
2009-06-24,Sydney,9.1,18.9,0,1.4,6.3,7,7,86,49,1015.2,1010.7,10.7,18.6,No,No
2009-06-25,Sydney,8.7,16.9,0,2.2,6.5,13,13,69,50,1014.6,1012.2,11.9,15.8,No,No
2009-06-26,Sydney,8.7,18.6,0,1.8,8.8,15,11,76,51,1012.7,1009.2,10.7,16.6,No,No
2009-06-27,Sydney,9.4,15.8,0,2.2,0.2,7,9,84,79,1008.1,1005.4,10.4,15.1,No,No
2009-06-28,Sydney,10.4,18.7,0,2.2,5.3,11,7,86,54,1006.3,1004.5,12.4,17.5,No,Yes
2009-06-29,Sydney,9.6,20.7,2.8,2,9.8,17,7,67,47,1012.3,1010.3,12.3,20.4,Yes,No
2009-06-30,Sydney,12.3,19.9,0,1.4,2.2,28,24,66,54,1013.2,1008.2,15.6,19.1,No,No
2009-07-01,Sydney,15.7,21.2,0,4,8.6,7,28,61,27,1005.8,1004.1,16.5,20.5,No,No
2009-07-02,Sydney,11,18.9,0,4.8,8.4,13,33,55,32,1007.9,1006.4,13,17.8,No,No
2009-07-03,Sydney,11.1,16.2,0,5.6,9.4,44,37,50,41,1003.5,1004,12.3,14.5,No,No
2009-07-04,Sydney,8.5,17.1,0,3.8,9.8,15,30,59,34,1012.5,1011.1,10.1,16.7,No,No
2009-07-05,Sydney,10.1,18.1,0,3,9.8,20,11,54,32,1016.4,1016.4,11.8,17.2,No,No
2009-07-06,Sydney,6.2,15.7,0,3,6.5,19,7,74,48,1020.8,1017.8,7.5,14.8,No,No
2009-07-07,Sydney,7.5,15.1,0.6,2.6,3.9,19,19,81,60,1025,1024.1,9,14.7,No,Yes
2009-07-08,Sydney,8.6,16.8,13.8,2.6,3.2,15,4,96,61,1029.6,1028.2,10.5,15.4,Yes,Yes
2009-07-09,Sydney,9.1,17.6,6.2,0.4,4.4,13,30,96,63,1030.9,1028.5,10.3,16.2,Yes,Yes
2009-07-10,Sydney,9.5,18.6,8.8,1.8,8.4,13,20,97,65,1028.1,1024.7,10.8,16.8,Yes,No
2009-07-11,Sydney,9.1,16.4,0,2,3.6,13,13,94,58,1022.6,1018.6,10.3,15.8,No,No
2009-07-12,Sydney,10.3,16.8,0,1.4,2.3,9,26,80,56,1014.6,1009.4,11.8,16.7,No,No
2009-07-13,Sydney,11.6,17.4,0.2,2.4,2.8,9,7,67,53,1007.5,1005.9,14.5,16.8,No,No
2009-07-14,Sydney,10.2,17.2,0,3.2,9.7,15,28,68,34,1007.4,1004.4,12.1,16.8,No,No
2009-07-15,Sydney,6.7,17.3,0,2.6,6.9,17,7,79,42,1010.1,1008.2,8.9,17,No,No
2009-07-16,Sydney,8.1,16.5,0,2,2.5,24,22,78,47,1012.3,1010.3,9.2,14.5,No,Yes
2009-07-17,Sydney,9.2,15.8,7,3.2,4.5,20,22,80,59,1019.2,1019.2,10.7,15.1,Yes,No
2009-07-18,Sydney,8,18.6,0,3,9.8,15,6,84,42,1022.5,1018.4,9,18.4,No,No
2009-07-19,Sydney,8,19.9,0,2.2,9.4,9,11,66,37,1021.1,1019.2,10.2,19.5,No,No
2009-07-20,Sydney,8.2,21.3,0,2.6,10,15,13,72,34,1025.1,1020.4,10.3,21.2,No,No
2009-07-21,Sydney,8.8,23.4,0,5.4,10,15,11,68,43,1021.2,1015.7,11.2,21.3,No,No
2009-07-22,Sydney,11.2,24.7,0,4.8,8,15,24,54,39,1011.5,1005.4,19.7,24,No,Yes
2009-07-23,Sydney,11.4,18.3,3.6,5.6,8.1,4,19,62,42,1012.7,1014.5,13.6,16.4,Yes,No
2009-07-24,Sydney,8.4,17.5,0.6,2.2,9.4,20,9,62,51,1026,1024.6,9.9,16.1,No,No
2009-07-25,Sydney,7.6,18.6,0,1.8,9.9,15,17,81,54,1026.1,1022.1,8.9,15.5,No,No
2009-07-26,Sydney,8.9,15.3,0,5.8,0.3,4,9,83,68,1019.1,1014.2,9.9,14.1,No,Yes
2009-07-27,Sydney,8.3,18.9,12.2,0.4,9,19,17,72,34,1016.3,1015.4,10.5,18.8,Yes,No
2009-07-28,Sydney,8.1,18.7,0,3.6,10,11,20,63,38,1022.5,1020.2,11.2,17.9,No,No
2009-07-29,Sydney,9.5,19.5,0,2.2,9.1,17,9,61,41,1024.3,1022.3,11.3,18.7,No,No
2009-07-30,Sydney,8.5,18.9,0,4,9.5,22,15,65,39,1024.4,1019.3,10.7,18.7,No,No
2009-07-31,Sydney,9.2,19.7,0,3,8.5,9,22,66,38,1020,1017.9,12.8,18.4,No,No
2009-08-01,Sydney,9.2,19.2,0,3.8,10.2,20,11,60,33,1025.4,1021.4,11.5,18.8,No,No
2009-08-02,Sydney,7.9,19.2,0,4,10.1,20,13,63,46,1027.7,1022.7,10.2,17.3,No,No
2009-08-03,Sydney,8.3,20.5,0,4,8.8,13,22,58,29,1020.3,1019.6,13.4,19.9,No,No
2009-08-04,Sydney,10,19.8,0,3.2,5.1,11,13,70,33,1021.7,1017.4,11.7,18.2,No,No
2009-08-05,Sydney,7.6,19.3,0,2.8,9.9,17,15,69,40,1022.8,1020.4,10.5,17.5,No,No
2009-08-06,Sydney,8,19.5,0,2,9.2,13,15,73,55,1023.6,1019.2,11.2,17.6,No,No
2009-08-07,Sydney,11,23.5,0,4.8,8.9,22,24,47,21,1015.8,1009.4,15.4,23.2,No,No
2009-08-08,Sydney,7.8,16.8,0,6.4,9.9,22,17,46,41,1023.4,1020.8,9.8,15.9,No,No
2009-08-09,Sydney,5.9,16.8,0,2.6,8.4,17,15,70,55,1020.8,1017.9,8.5,16,No,No
2009-08-10,Sydney,6.8,16.3,0,1.8,4.1,11,15,77,59,1019.8,1017,9.1,15.7,No,No
2009-08-11,Sydney,9.1,16.8,0,1.2,2.4,13,13,81,64,1016.3,1012.5,11.7,16.3,No,Yes
2009-08-12,Sydney,8.9,19.8,4.2,1.6,9.7,19,11,77,32,1012.6,1009.4,11.9,19.6,Yes,No
2009-08-13,Sydney,9,21,0,5.4,10.2,9,19,63,35,1014.1,1011.7,12.8,20.5,No,No
2009-08-14,Sydney,10.8,21,0,3,9.9,20,17,61,62,1019.1,1016.5,14,17.9,No,No
2009-08-15,Sydney,8.7,22.1,0,3.2,10.5,13,9,77,35,1019.6,1016.2,11.1,22.1,No,No
2009-08-16,Sydney,9.4,25.7,0,2,10.2,6,19,66,27,1015.7,1009,13,25.2,No,No
2009-08-17,Sydney,13,22.9,0,8,10.2,22,13,37,20,1013.4,1013.7,18.5,22.7,No,No
2009-08-18,Sydney,9,18.9,0,6.2,10.4,19,15,48,45,1028,1026.3,12.1,17,No,No
2009-08-19,Sydney,7.8,17.9,0,4.2,10.4,13,20,70,50,1027.7,1023.2,10.8,17.5,No,No
2009-08-20,Sydney,9.9,21.1,0,2.8,4.9,13,13,74,58,1019.5,1014.2,12.2,19,No,No
2009-08-21,Sydney,11.1,25,0,4,4.8,13,20,47,33,1009.2,1002.1,18.4,25,No,No
2009-08-22,Sydney,14.5,20.8,0,7,6.3,7,17,51,47,1012.7,1009.9,15.3,17.9,No,No
2009-08-23,Sydney,13.3,25.1,0,3.6,10.2,13,17,64,51,1012,1007.8,17,22.3,No,No
2009-08-24,Sydney,17,23.9,0,5.6,3.5,26,19,47,59,1006.1,1005.9,23.3,18.9,No,Yes
2009-08-25,Sydney,15.6,20.2,1.6,5,10.5,31,22,29,26,1007.1,1006.8,15.8,19.5,Yes,No
2009-08-26,Sydney,12,21.6,0,8.4,10.9,13,24,32,20,1013.1,1010.8,15.1,21.3,No,No
2009-08-27,Sydney,11.3,20.9,0,6,11,4,17,44,37,1017.6,1013.5,16,20.4,No,No
2009-08-28,Sydney,10.6,24.8,0,3.2,10.2,2,17,44,21,1016.4,1013.1,17.2,22,No,No
2009-08-29,Sydney,14.8,25.7,0,9.2,5.2,20,15,51,59,1008.9,998.9,16.6,20.4,No,No
2009-08-30,Sydney,13.7,19.5,0.2,9.2,10.9,30,30,34,23,1011.4,1010.6,13.9,18.8,No,No
2009-08-31,Sydney,9.2,21.5,0,6,10.9,20,13,40,30,1017.4,1014,14.7,21.4,No,No
2009-09-01,Sydney,11.1,22,0,4.2,10.7,13,19,49,36,1021.6,1019.6,16.1,19.2,No,No
2009-09-02,Sydney,9.7,18.7,0,3.8,10.9,11,19,60,58,1024.7,1021.8,14.4,17.7,No,No
2009-09-03,Sydney,12,21.1,0,4.6,4.7,11,11,80,84,1020.7,1018.9,15.2,16.3,No,Yes
2009-09-04,Sydney,14.7,25.3,6,1.8,6.9,11,13,81,43,1014.8,1010,16,25,Yes,No
2009-09-05,Sydney,14.7,21.2,0,6.4,10.2,19,17,36,35,1016.1,1015.1,18.2,19.8,No,No
2009-09-06,Sydney,10.4,18.2,0,3.8,10,13,26,53,58,1018.9,1014,14.4,17.7,No,No
2009-09-07,Sydney,13.5,19.9,0,5.4,2.1,17,28,74,57,1008.5,1000.8,14.6,19.1,No,Yes
2009-09-08,Sydney,11.6,21.1,5.4,3.6,8.3,7,11,56,56,1008.2,1007.6,16.2,17,Yes,No
2009-09-09,Sydney,10.3,20.8,0.2,3.6,11.2,20,26,47,35,1010.2,1008.8,15.7,20.4,No,No
2009-09-10,Sydney,10,22.2,0,5,10.9,20,24,45,38,1015.9,1013.9,16,19.8,No,No
2009-09-11,Sydney,9.5,22.4,0,5,10.7,15,20,50,47,1022.6,1019.4,15.2,18.4,No,No
2009-09-12,Sydney,11,28.5,0,6,10.9,11,9,49,27,1022.5,1019.1,17.3,25.5,No,No
2009-09-13,Sydney,17.3,32.2,0,8.2,10.9,20,13,24,17,1019.6,1015.5,25.2,31.9,No,No
2009-09-14,Sydney,18.1,19.7,0,7.4,6.2,30,20,70,60,1021.8,1021.3,18.5,18.4,No,No
2009-09-15,Sydney,15.4,20.4,0,6.4,6.9,9,17,77,66,1021.4,1016.4,16.9,19.7,No,No
2009-09-16,Sydney,15.6,22.2,0,3.4,0,9,11,80,79,1023,1019.7,17.4,19.5,No,No
2009-09-17,Sydney,14.7,32.1,0,1.6,7.6,4,31,68,25,1017,1010.1,22.2,31.2,No,No
2009-09-18,Sydney,19,23.5,0,10.4,10.2,17,30,43,51,1017.9,1018.4,22.7,21.2,No,No
2009-09-19,Sydney,13.1,20.8,0,5.4,9.7,9,20,63,63,1019.2,1013,18.3,19.4,No,No
2009-09-20,Sydney,13.8,24.7,0,5.8,8.5,9,15,49,30,1014.8,1010.9,20.7,23.7,No,No
2009-09-21,Sydney,15.7,25.8,0,8.2,8.1,13,17,69,67,1014.7,1012,18.8,19.3,No,No
2009-09-22,Sydney,17.1,31.7,0,3.4,8.2,24,31,45,34,1002.8,998.3,25.8,30.9,No,Yes
2009-09-23,Sydney,17,21.8,4.4,11.2,8,30,37,40,36,996.8,997.8,17.3,20.9,Yes,No
2009-09-24,Sydney,15.1,25,0,7.6,11.3,31,17,36,26,1012.1,1009.6,18.8,24,No,No
2009-09-25,Sydney,13.5,25.4,0,8,11.2,17,24,36,33,1013.5,1007,21,22.4,No,No
2009-09-26,Sydney,17.1,19.6,0,11.2,9,14.479144237405107,33,24,19,1004.3,1004.5,17.7,18.4,No,No
2009-09-27,Sydney,10.1,17.2,0,8,10.8,39,35,30,23,1006.4,1004.1,13.9,16.9,No,No
2009-09-28,Sydney,11,21.4,0,8.2,7.8,30,9,39,31,1007.6,1005.6,15.2,19.7,No,No
2009-09-29,Sydney,11.4,21,0,4,11.1,17,19,42,45,1014.1,1011.8,17,18.8,No,No
2009-09-30,Sydney,10.9,25.6,0,5.4,11,9,20,57,34,1017.7,1012.6,18.4,22,No,No
2009-10-01,Sydney,14.9,33.1,0,7,10.8,15,18.732357531919202,21,10,1013.4,1007.7,25.6,32.8,No,No
2009-10-02,Sydney,16.5,20.7,0,10.2,0.5,14.56160976111777,15,72,68,1013.4,1010,18.3,19.4,No,Yes
2009-10-03,Sydney,13.6,15.2,12.6,3,0,22,19,91,89,1011.9,1014.1,13.8,14.5,Yes,Yes
2009-10-04,Sydney,12.9,17,38.2,2.4,0,6,19,88,61,1021.5,1019.8,13.5,16.6,Yes,Yes
2009-10-05,Sydney,13.1,20.2,3.4,1.8,2.2,13,11,91,65,1020.3,1017.1,14.2,18.4,Yes,Yes
